Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
10271434800,669.518048,1193.305564,324.581975,467.8439212,2965.188904,729.8002035,0,1,1,1,0,1,0,0,1,0,NA,0,0,1,1,1,1,1,0,1,1,0,0,1,0
5055867105,8.460662465,696.8508898,1623.602068,NA,1076.503196,805.0013027,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1
10192448372,157.4876762,821.3031886,599.1465223,1845.420529,-55.99957749,1048.779197,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0
26275200578,1706.024262,696.833284,928.6042208,830.3336927,845.1531049,1478.46457,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
10873071404,955.2403923,539.4299561,NA,NA,1337.095491,746.6347903,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1
13745849300,134.1986397,1474.174053,1145.860822,1952.547608,1056.122514,1192.213721,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
7810256966,56.02579713,505.9805275,1365.051215,948.982084,1186.579296,1730.735509,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
NA,982.180912,-191.8336464,660.8335397,-195.4830088,256.3744406,191.4081405,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1
3542968793,24.52364789,241.4417132,162.5475624,234.9624699,1944.151245,389.3045387,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
6334615696,1387.769687,560.299978,1438.629177,1394.446228,1191.280531,609.5658587,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
2651095107,232.0577679,-265.8240432,918.2951948,487.6582002,1257.361325,1122.513869,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
-25446346211,557.5099323,1383.098924,-237.9172062,1484.773591,540.0955946,821.41471,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
10482987826,682.2202467,1247.962045,463.0125949,1085.752354,1245.986313,1383.349182,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0
-652564899.1,624.617296,1086.725512,-22.56843814,1961.526348,706.9967876,155.5491637,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
-2960883000,751.7325792,781.7109335,828.0330788,1441.810212,1181.254947,-138.9946726,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
26160589816,994.9362519,1231.487432,1118.401085,1104.819481,1105.22802,528.788788,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0
9355660144,1469.642197,1460.674438,1512.346673,1055.939859,404.6827268,101.2306032,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
15395922312,1136.286515,463.6249314,1108.666982,888.6916618,1497.840406,940.6755631,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1
-11200582277,630.6488237,748.8047802,689.309523,1219.036763,1198.086291,173.727243,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0
-1941139375,108.8782577,1213.826665,946.2549265,1459.80909,1148.629097,1625.008287,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
15804558074,73.84728588,1597.003265,1286.553997,767.5122779,918.680859,1232.753447,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
16207814432,756.6554618,342.7753277,-86.58183278,1199.584938,152.1820481,358.3138153,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
11561766529,1538.020909,1167.663963,976.6063817,1264.738069,1275.292456,872.7731574,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
6722568668,1599.10405,1609.290631,201.5789197,-98.50420515,570.0818649,-148.7518512,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1
-7177212359,1342.045163,949.1985746,817.8109337,24.14401575,942.0917035,327.8333197,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA
16263298953,584.3960951,970.3195138,119.5518546,488.0099752,1068.2455,567.2785443,0,1,0,0,1,0,0,0,1,1,NA,1,0,1,0,0,1,0,0,0,0,0,0,1,NA
21316978821,1068.230182,1248.882132,2266.623511,888.372488,2077.900737,768.2013913,NA,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
21956350078,1514.09895,-668.177943,1338.391777,NA,1677.243438,859.6623004,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,NA,0,1,0,1,1,0,0,0
25122695026,-117.0675692,1533.179252,943.5927389,1418.936269,1293.084712,525.3367401,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,1,0,0,1,0,0,0,1,1,1,0
-1637152980,972.7682028,1227.002665,242.4380395,963.3562472,1311.678031,1741.030324,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0
9916216827,1437.82038,664.5687192,1155.776907,882.6590748,1691.600884,446.3211521,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
-3495158483,944.6425089,1194.295152,698.3718457,154.3051711,1486.171386,-344.2258173,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0
11137338859,1861.969354,1905.539744,1601.695836,1052.440587,1362.27853,1923.789674,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0
10130071500,468.4974107,896.1968892,1014.196659,1558.116003,762.7411446,465.2800224,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0
2620927814,1435.387876,942.4258875,-34.91879554,-99.93445359,671.31594,594.2950988,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0
15615009556,526.0407522,1378.777807,1436.191477,1697.770248,42.09918584,364.9062531,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
20837830943,2391.097604,1410.386118,2468.505024,619.2894595,-91.14117419,578.667532,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
-449511882.5,-376.562215,1186.915445,729.4618105,952.5094432,1308.578268,83.77416375,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
10214214982,712.6695584,977.0706418,1478.940817,1609.967084,1704.603785,60.00649933,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1
7531759487,1147.474359,66.8152609,844.0474169,1479.845349,230.8063458,711.8698522,1,0,0,1,1,1,0,0,0,0,0,NA,0,1,0,0,1,0,1,1,1,1,0,0,1
-6889939368,935.7334667,299.4670664,850.1490131,152.5851298,1616.164203,1310.963646,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
12815609014,532.6993459,-52.50174737,1468.546355,1453.05547,189.4309261,-244.3720269,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0
5522613149,1145.751593,40.55698716,871.7164729,NA,2050.12641,1376.542202,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
44320738005,-4.602308377,1560.230394,2746.087468,537.9001976,-281.1464509,242.4634259,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1
18304572533,2551.836228,-339.8096535,607.215405,NA,1872.409658,456.165259,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
16932619009,822.4405035,352.8286115,420.9896356,476.5826812,924.4207091,1170.10227,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
-5026364908,1398.893429,1071.891684,424.003739,1114.315416,1220.844155,-555.5632045,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0
10044032993,17.62094771,826.1417238,913.5217425,1216.25241,767.0469424,791.9067799,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3092835338,1800.558781,1352.658701,1028.063668,1394.934379,NA,1766.210952,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0
10405463989,1082.773193,317.7521526,610.7948945,190.199142,10.63213901,408.7640333,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
-5897439508,-308.2302268,1937.252237,589.6866984,-85.15029368,1474.775288,816.8698092,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0
-4719073205,-165.6312483,NA,1232.385276,810.4626409,NA,1278.841012,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,NA,1,0
23814062587,1190.742218,1303.174294,1334.312249,1109.577302,925.2812415,430.0903393,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1
28862675045,1275.014531,-29.30790549,NA,1081.4541,372.7246115,429.7451269,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0
24735120477,368.2577325,304.8140843,747.4467765,718.1786807,1241.987528,590.1461723,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1
29387664421,746.3742645,1280.128407,375.7532553,436.0500982,2194.896845,1085.792387,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
1158928131,936.7936884,571.7166637,421.5511134,1061.307019,1218.650154,605.331897,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0
3964521903,357.8534773,1237.23799,1133.1239,570.0459051,1541.132624,785.5280296,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1
23619803130,1595.522817,566.6628681,-415.390384,1538.668833,75.59502403,1099.916974,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0
9809805939,1687.836992,1384.780946,-95.48469931,793.4440586,1583.881439,-43.86868791,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1
19413311742,1998.398999,999.5401326,2.11335503,651.0155988,721.6249602,1243.991946,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1
7585824835,309.6621385,1809.532113,256.1191802,710.3611714,784.4953985,810.0964128,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1
-5448854189,785.5740993,-409.8409931,-56.51331903,937.1510965,2144.335262,220.9278648,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1
-1517440326,556.0495809,2097.092686,630.1692678,1592.511645,941.8749902,19.77326274,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1
11194953770,590.9902407,-188.9752976,-343.1717907,191.7173998,1233.149137,953.5519917,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0
14028728946,842.3268253,1683.729655,777.3738237,1114.612478,1580.559457,358.7588162,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
13071276595,432.2170933,631.1664527,291.410302,2342.620252,183.2476072,820.5220831,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,NA
10060509414,698.3273228,969.7638386,506.8764632,407.6893069,1132.602633,358.4361761,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
4440413473,377.9480891,1049.426579,1022.793459,NA,1292.153904,418.7045756,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1
-508389245.8,949.0399023,1213.662416,-1097.225804,2122.176429,672.258471,965.2889976,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
8968657484,182.024009,1334.648841,1408.664294,1133.800162,1724.404133,1299.239204,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1
6686944530,2096.637139,420.2319727,145.6306203,982.5604056,719.5555933,1191.214865,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0
-7303232861,351.2695669,377.4949738,-889.4886846,-600.604287,733.0033092,448.7400748,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
13029738355,779.252212,1565.318393,775.3337572,1385.41948,1103.189266,1452.813772,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0
16651110451,399.6090436,1026.265925,372.4811834,1060.750033,1491.714011,896.3997474,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,NA
3750698712,891.8408375,971.4711737,638.9360739,937.5262414,50.52097812,776.7584585,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
-10496704194,448.577181,-163.906433,-433.9419604,1231.757018,1594.550991,1007.349422,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
17490213077,126.6076346,-54.08450205,1068.818518,1775.872338,826.725381,1096.997411,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
26785526718,1498.777568,1617.283644,421.8638912,110.8540636,1435.150835,1738.947854,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0
-12394092546,-301.2259703,-40.55619335,39.37456929,900.069207,NA,1315.23885,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1
11282912357,1891.704581,315.6463683,-102.4802143,2018.050726,2131.066733,725.0027268,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,NA,0,0,1,1,0,0,0,1
10608742600,915.6260473,1859.511994,1797.499133,2005.548425,893.266353,1023.825021,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5188573111,1519.875454,424.9139857,0.225277523,1253.393889,979.6595483,682.5234432,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1
2011766368,-282.3379724,-262.5316812,908.3385521,870.8292726,903.3356233,360.8081383,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
14751850034,1258.427765,898.8573475,287.5634261,2.768704885,1544.92794,1105.060127,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1
-7993111593,706.8428412,-10.31035915,2062.229177,668.3433983,873.6546138,NA,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
-2215824202,315.1188064,1257.346418,-183.2230337,630.3809334,1200.853654,42.04802735,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
13413495386,-25.0082743,1210.212028,127.6484886,1720.598385,1361.218979,443.0554424,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,NA,1,1,0,0,0,1,0,1
2009062395,1161.548264,561.2003297,408.6403659,1024.465716,654.8491115,958.9957991,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
6405408780,-620.5483247,1472.100322,524.474218,1506.990746,1558.693417,1238.426912,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0
6766701487,753.4758348,388.9945188,971.9986422,374.8572881,1582.495386,570.9872197,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
4716493174,1574.855325,168.2179541,1220.718648,1416.690627,909.6144197,486.0824281,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1
16978444679,837.8461785,2138.799867,1358.01854,884.3535901,736.9572678,35.95589424,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0
-5249957657,147.5283635,200.6089511,441.7567251,1567.778631,1127.937901,1587.542025,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,NA
8923117455,680.7336551,-240.4641718,1470.990494,-295.9824048,968.2761059,-181.2026004,0,0,1,1,1,0,1,1,1,0,NA,0,0,0,1,1,1,0,1,0,1,1,0,1,1
18096338371,1262.972228,631.2600995,837.9903516,-358.3388912,929.0371255,597.1220607,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
3784267702,683.4515745,525.5808827,123.1765898,1661.19372,1297.550522,1341.617877,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
-656613350.7,672.0908504,1266.296802,1417.873011,-523.7073807,1557.87887,1219.554973,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,NA,1,0,0,1,1,0,1,1
8140305732,415.0341318,26.61770783,1748.975783,649.9144695,NA,28.86808403,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
-7385843105,1283.804107,971.8388547,708.3224105,693.6753999,133.3597053,786.327628,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0
7977120714,2332.421652,2287.801364,705.6479993,1595.584704,608.8568797,81.12856916,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1
19157826352,544.2344919,1732.113571,542.3425009,359.8254395,1501.09018,295.995897,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
10740912771,580.1187639,802.2136537,1133.508675,359.0808667,347.6059262,1274.281684,0,1,1,NA,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
11882375559,1851.839182,806.89901,313.9366026,1003.026824,1305.429473,658.0062359,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0
23006440322,-238.9743278,1722.017914,802.6374472,823.484958,859.8100014,1423.940437,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
7160263913,820.9207505,-166.8239085,1246.104306,748.6545731,1714.641702,1503.323679,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0
7988581758,1193.958824,NA,-17.25988295,1164.597807,140.5863596,1349.242025,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
20744010146,993.9447132,NA,360.1907306,512.1692435,1244.987888,-127.5684931,NA,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7060121082,53.99685373,1546.202928,1185.376907,164.0227039,1261.476433,-183.0251433,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
13143289239,392.9756586,538.4285867,1287.854033,1609.693446,450.8976924,-687.7049808,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1861496870,1231.690407,1735.10365,682.0457818,970.861633,679.9411396,1598.795831,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0
3764785048,513.6043067,75.55773893,355.6476527,1041.937485,2660.104295,309.4495464,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
7484490743,733.1348005,1001.376355,135.8176891,1222.096703,1095.193144,1237.248253,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
4673103074,959.7573745,2187.603453,678.7225679,-1214.959372,457.7767195,1280.123839,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0
10627560852,1898.675572,745.2520395,1537.341598,1673.593945,1617.836761,397.6983604,1,1,0,0,1,1,0,1,0,1,0,NA,0,1,0,0,0,0,0,1,0,1,0,1,0
10111485328,58.92210643,1343.898686,420.8832523,1062.389063,1528.28168,-236.7185271,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
5367035099,1131.093433,1279.049408,720.3473186,1395.626387,1143.375927,487.3128599,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1
-8687084796,-30.78665634,605.0476538,-119.6292516,680.6541324,241.1664061,1525.030873,1,1,0,1,0,1,1,1,1,0,1,NA,1,0,0,0,0,0,1,0,1,0,0,1,1
4282913407,-730.5951062,1296.810717,235.1285942,695.3923575,809.141101,359.1174819,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
-4008623247,1255.876319,852.157344,909.884168,1017.776479,1281.053311,-658.6080851,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
7300464148,1025.337967,949.6286216,570.6090568,1285.162761,1284.109275,185.8169969,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
-5339951228,637.7160102,-151.017557,372.9671414,-378.8976275,NA,1210.32264,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
9765820105,167.8656156,313.2515897,1013.719217,1758.302836,1701.193262,272.6128568,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1
-3278099701,519.2581369,816.480382,1032.029587,725.7636994,-643.9128539,471.3510165,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1
23411686727,262.2840221,396.2702969,899.910007,951.2019071,1044.110196,1870.465491,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
4629359446,783.8304726,825.8285143,1459.552008,363.9559393,2210.576039,1329.899323,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,1,1
1773671542,595.9876588,1651.941129,-64.58305268,-145.3786819,2242.953988,357.6089207,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0
-876655977.7,195.9779868,1354.763832,324.3261972,-70.34757105,478.1521159,739.099502,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0
12444041925,815.8724566,930.6072102,820.6940412,867.4688136,576.0684267,319.0806931,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,NA,1,0,0,1,1,1,1,1
-8238642894,-21.67867511,1683.70684,533.6346126,1272.352983,162.029116,-237.4552805,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1
12026728653,244.7789247,275.8978492,1542.634813,1551.975785,560.1353538,703.8696275,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
-5822735454,1115.50623,137.2161345,425.5294069,2111.181293,1328.402945,532.1203391,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,NA,0,0,1,1
21286466733,732.4597129,1313.746449,1308.354126,700.7143673,947.829558,-382.9201099,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12960771305,609.7960697,1140.168504,489.8735551,1145.194864,NA,1116.563763,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
-741596826.9,1264.71274,1030.103157,672.9834674,758.1156649,1066.6786,522.64101,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1
18234906291,725.5862307,389.8722454,984.8393221,73.21438599,949.718819,832.4417518,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,NA
10419794980,894.7255198,852.9432881,601.9656621,375.2024319,267.9446367,513.9780612,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0
30518102069,531.5713057,753.9606373,1698.979018,898.7666129,1160.065436,-432.1895428,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
-3348396572,1986.923552,508.642054,562.3866476,1121.588592,1062.288767,252.1246627,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1
20757050583,423.8605152,26.69383233,-95.3237306,1129.268275,1232.592394,984.0069453,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
10595511558,1145.140403,1305.11102,355.9808707,664.1487806,1639.952762,201.861085,0,1,1,0,1,1,1,1,0,1,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,0
5856784505,407.3549864,872.8128446,697.2922346,211.0503314,1240.948759,628.6337177,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
-6457473711,1498.826826,344.5391486,541.1792073,489.9352698,1670.085862,-368.682539,0,NA,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0
5618443445,566.6927951,1083.481789,240.0136353,1150.002923,730.6619167,1982.700242,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
16007007281,793.4216943,6.804902761,961.1611407,-304.9618621,983.0641693,1215.638334,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
7690748131,1074.632656,1006.288222,1097.482508,1447.304224,610.2315995,1350.376007,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0
11964643480,939.192528,573.5504318,850.1791946,1468.178207,998.7392356,1193.886738,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1
17695910452,863.1381364,NA,1481.69099,-326.16806,1173.242066,1593.941219,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
5741145990,1088.703286,907.9182391,980.1488546,902.762128,1297.539538,517.0270525,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1
-195522085,1398.664692,68.85042399,228.5993251,936.3397197,1235.555339,1530.138987,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
10004521.58,1175.466723,1225.95316,1175.094557,1103.085257,1464.026295,582.2176612,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
-7498385308,336.1770706,1177.855072,580.2101845,1346.411462,2249.883001,1636.8759,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1
